aevo_bid,aevo_ask,hl_bid,hl_ask
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4293,0.4304,0.43146,0.4316
0.4294,0.4304,0.43146,0.4316
0.4294,0.4304,0.43146,0.43148
0.4294,0.4304,0.43146,0.43148
0.4294,0.4304,0.43146,0.43148
0.4294,0.4304,0.43146,0.43148
0.429,0.4304,0.43146,0.43148
0.4293,0.4304,0.43146,0.43148
0.4285,0.4304,0.43146,0.43148
0.4289,0.4304,0.43146,0.43148
0.4292,0.4304,0.43146,0.43148
0.4292,0.4305,0.43146,0.43148
0.4292,0.4305,0.43111,0.43148
0.429,0.4308,0.43111,0.43148
0.4293,0.4308,0.43111,0.43148
0.4293,0.4304,0.43111,0.43148
0.4293,0.4304,0.43116,0.43147
0.4293,0.4304,0.43116,0.43147
0.4293,0.4304,0.43116,0.43147
0.4294,0.4304,0.43116,0.43147
0.4293,0.4304,0.43116,0.43147
0.4293,0.4304,0.43116,0.43147
0.4293,0.4304,0.43113,0.43148
0.4294,0.4304,0.43113,0.43148
0.4294,0.4304,0.43116,0.43148
0.4294,0.4304,0.43116,0.43148
0.4286,0.4307,0.43116,0.43148
0.4296,0.4307,0.43116,0.43148
0.4296,0.4307,0.43127,0.43166
0.4296,0.4307,0.43127,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4296,0.4307,0.43128,0.43166
0.4297,0.4307,0.43128,0.43166
0.4297,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4296,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4297,0.4307,0.4314,0.43177
0.4298,0.4307,0.4314,0.43177
0.4298,0.4307,0.4314,0.43177
0.4298,0.4307,0.4314,0.43177
0.4298,0.4308,0.4314,0.43177
0.4299,0.431,0.4314,0.43177
0.4299,0.431,0.4314,0.43177
0.4299,0.431,0.43157,0.43186
0.4299,0.431,0.43157,0.43196
0.4299,0.431,0.43157,0.43196
0.4299,0.431,0.43157,0.43196
0.4299,0.4309,0.43157,0.43196
0.4299,0.431,0.43157,0.43196
0.4299,0.431,0.43157,0.43186
0.4299,0.431,0.43157,0.43186
0.4299,0.431,0.43157,0.43186
0.4297,0.431,0.43157,0.43186
0.4295,0.4309,0.43157,0.43186
0.4298,0.4309,0.43157,0.43186
0.4298,0.4311,0.43157,0.43186
0.4298,0.4311,0.43157,0.43186
0.4297,0.4312,0.43157,0.43186
0.4299,0.4312,0.43157,0.43186
0.4299,0.431,0.43157,0.43186
0.4298,0.431,0.43157,0.43186
0.4297,0.431,0.43157,0.43186
0.4302,0.431,0.43157,0.43186
0.4302,0.431,0.43157,0.43188
0.4302,0.431,0.43157,0.43196
0.4302,0.431,0.43157,0.43196
0.4302,0.431,0.43157,0.43196
0.4292,0.4311,0.43157,0.43196
0.4292,0.4309,0.43157,0.43196
0.4296,0.4309,0.43157,0.43196
0.4299,0.4309,0.43157,0.43196
0.4299,0.4309,0.43157,0.43188
0.4296,0.4308,0.43157,0.43188
0.4298,0.4308,0.43157,0.43188
0.4296,0.4309,0.43157,0.43188
0.4299,0.4309,0.43157,0.43188
0.4295,0.4309,0.43157,0.43188
0.4298,0.4309,0.43157,0.43188
0.4298,0.4309,0.43157,0.43188
0.4298,0.4309,0.43157,0.43188
0.4299,0.4309,0.43157,0.43188
0.4299,0.4309,0.43157,0.43188
0.4299,0.4309,0.43157,0.43189
0.4299,0.4309,0.43157,0.43189
0.4299,0.4309,0.43141,0.43189
0.4298,0.4309,0.43141,0.43189
0.4298,0.4309,0.43144,0.43179
0.4297,0.4309,0.43144,0.43179
0.4297,0.4309,0.43144,0.43179
0.4297,0.4309,0.43136,0.43179
0.4297,0.4309,0.43136,0.43179
0.4297,0.4309,0.43136,0.43179
0.4297,0.4309,0.43136,0.43179
0.4297,0.4309,0.43136,0.43179
0.4295,0.4311,0.43136,0.43179
0.4295,0.4307,0.43136,0.43179
0.4295,0.4307,0.43132,0.43157
0.4295,0.4307,0.43132,0.43157
0.4295,0.4307,0.43132,0.43157
0.4295,0.4308,0.43132,0.43157
0.4295,0.4308,0.43132,0.43166
0.4295,0.4308,0.43132,0.43166
0.4293,0.4308,0.43132,0.43166
0.4297,0.4308,0.43132,0.43166
0.4297,0.4308,0.43132,0.43166
0.4297,0.4308,0.43132,0.43166
0.4297,0.4308,0.43132,0.43166
0.4296,0.4308,0.43132,0.43166
0.4296,0.4308,0.43132,0.43166
0.4292,0.4308,0.43132,0.43166
0.4292,0.4308,0.43132,0.43166
0.4295,0.4308,0.43132,0.43166
0.4288,0.4306,0.43132,0.43166
0.4291,0.4308,0.43132,0.43166
0.4294,0.4308,0.43132,0.43166
0.4294,0.4305,0.43132,0.43166
0.429,0.4308,0.43132,0.43166
0.429,0.4304,0.43132,0.43166
0.4293,0.4304,0.43132,0.43166
0.4293,0.4304,0.43128,0.43137
0.4293,0.4304,0.43128,0.43136
0.4293,0.4304,0.43128,0.43136
0.4293,0.4304,0.43128,0.43136
0.4292,0.4304,0.43128,0.43136
0.4288,0.4307,0.43128,0.43136
0.4291,0.4307,0.43128,0.43136
0.4291,0.4303,0.43128,0.43136
0.4291,0.4303,0.43128,0.43136
0.4291,0.4303,0.43128,0.43148
0.4291,0.4304,0.43128,0.43148
0.4291,0.4302,0.43128,0.43148
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4303,0.43128,0.43138
0.4291,0.4303,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4303,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4302,0.43128,0.43138
0.4291,0.4303,0.43128,0.43138
0.4291,0.4304,0.43128,0.43138
0.4291,0.4304,0.43128,0.43138
0.4292,0.4304,0.43128,0.43138
0.4293,0.4304,0.43128,0.43138
0.4292,0.4304,0.43128,0.43138
0.4292,0.4304,0.43128,0.43136
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43147
0.4292,0.4304,0.43128,0.43155
0.4292,0.4304,0.43128,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43132,0.43155
0.4292,0.4304,0.43145,0.43176
0.4292,0.4304,0.4314,0.43187
0.4292,0.4304,0.43154,0.43187
0.4292,0.4304,0.43154,0.43187
0.4292,0.4304,0.43154,0.43196
0.4292,0.4304,0.43154,0.43196
0.4292,0.4304,0.43154,0.43178
0.4292,0.4304,0.43154,0.43178
0.4292,0.4304,0.43154,0.43188
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43187
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43188
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43144,0.43178
0.4292,0.4304,0.43128,0.43149
0.4292,0.4304,0.43128,0.43148
0.4292,0.4304,0.43128,0.43148
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43128,0.43137
0.4292,0.4304,0.43056,0.43129
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43076,0.43088
0.4292,0.4304,0.43077,0.43088
0.4292,0.4304,0.43077,0.43088
0.4292,0.4304,0.43077,0.43088
0.4292,0.4304,0.43077,0.43088
0.4292,0.4304,0.43077,0.43088
0.4292,0.4304,0.43083,0.43097
0.4292,0.4304,0.43077,0.43097
0.4292,0.4304,0.43077,0.43097
0.4292,0.4304,0.43077,0.43097
0.4292,0.4304,0.43083,0.43098
0.4292,0.4304,0.43084,0.43107
0.4292,0.4304,0.43093,0.43116
0.4292,0.4304,0.43093,0.43116
0.4292,0.4304,0.43093,0.43116
0.4292,0.4304,0.43102,0.43125
0.4292,0.4304,0.43102,0.43125
0.4292,0.4304,0.43124,0.43156
0.4292,0.4304,0.43133,0.43156
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43133,0.43165
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43126,0.43157
0.4292,0.4304,0.43125,0.43148
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43147
0.4292,0.4304,0.43125,0.43138
0.4292,0.4304,0.43125,0.43127
0.4292,0.4304,0.43125,0.43127
0.4292,0.4304,0.43065,0.43086
0.4292,0.4304,0.43028,0.43067
0.4292,0.4304,0.43028,0.43047
0.4292,0.4304,0.43032,0.43055
0.4292,0.4304,0.43033,0.43047
0.4292,0.4304,0.43033,0.43047
0.4292,0.4304,0.43033,0.43037
0.4292,0.4304,0.43023,0.43037
0.4292,0.4304,0.43023,0.43046
0.4292,0.4304,0.43023,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43033,0.43056
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43024,0.43046
0.4292,0.4304,0.43035,0.43057
0.4292,0.4304,0.43035,0.43057
0.4292,0.4304,0.43035,0.43057
0.4292,0.4304,0.43027,0.43057
0.4292,0.4304,0.43027,0.43047
0.4292,0.4304,0.43027,0.43047
0.4292,0.4304,0.43027,0.43047
0.4292,0.4304,0.42992,0.42996
0.4292,0.4304,0.42992,0.42996
0.4292,0.4304,0.42992,0.43005
0.4292,0.4304,0.42992,0.42997
0.4292,0.4304,0.42992,0.43007
0.4292,0.4304,0.42992,0.43007
0.4292,0.4304,0.42992,0.43007
0.4292,0.4304,0.43022,0.43045
0.4292,0.4304,0.43022,0.43045
0.4292,0.4304,0.43023,0.43045
0.4292,0.4304,0.43023,0.43045
0.4292,0.4304,0.43023,0.43039
0.4292,0.4304,0.43023,0.43039
0.4292,0.4304,0.43023,0.43039
0.4292,0.4304,0.43023,0.43042
0.4292,0.4304,0.43023,0.43042
0.4292,0.4304,0.43023,0.43042
0.4292,0.4304,0.43023,0.43042
0.4292,0.4304,0.43023,0.43042
0.4292,0.4304,0.43023,0.43027
0.4292,0.4304,0.43005,0.43027
0.4292,0.4304,0.43005,0.43028
0.4292,0.4304,0.43005,0.43028
0.4292,0.4304,0.43005,0.43028
0.4292,0.4304,0.43005,0.43028
0.4292,0.4304,0.43005,0.43028
0.4292,0.4304,0.43015,0.43036
0.4292,0.4304,0.43022,0.43045
0.4292,0.4304,0.43024,0.43055
0.4292,0.4304,0.43024,0.43055
0.4292,0.4304,0.43024,0.43055
0.4292,0.4304,0.43032,0.43055
0.4292,0.4304,0.43032,0.43055
0.4292,0.4304,0.43031,0.43055
0.4292,0.4304,0.43031,0.43055
0.4292,0.4304,0.43031,0.43055
0.4292,0.4304,0.43031,0.43055
0.4292,0.4304,0.43031,0.43055
0.4292,0.4304,0.43043,0.43065
0.4292,0.4304,0.43063,0.43076
0.4292,0.4304,0.43064,0.43076
0.4292,0.4304,0.43064,0.43076
0.4292,0.4304,0.43064,0.43076
0.4292,0.4304,0.43064,0.43076
0.4292,0.4304,0.43064,0.43084
0.4292,0.4304,0.43065,0.43084
0.4292,0.4304,0.43065,0.43084
0.4292,0.4304,0.43065,0.43084
